"match_id","round_id","confederation_id","group_id","bracket_id","match_order","date","home_team_id","home_team_name","home_fifa_code","home_flag_code","home_fifa_rank","away_team_id","away_team_name","away_fifa_code","away_flag_code","away_fifa_rank","home_score","away_score","extra_time","penalties","winning_team_id","result_notes","result","notes","source_name","source_url","venue","stage"
"CONCACAF_R3_B_077","CONCACAF_R3","CONCACAF","CONCACAF_R3_GB","","77","","BER","Bermuda","BER","BM","171","JAM","Jamaica","JAM","JM","55","0","4","","","JAM","Third-round group match from standings matrix; exact match date available in source page.","","","FIFA / Wikipedia / Reuters","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_%E2%80%93_CONCACAF_third_round","",""
"CONCACAF_R3_B_078","CONCACAF_R3","CONCACAF","CONCACAF_R3_GB","","78","","TRI","Trinidad and Tobago","TRI","TT","96","CUW","Curaçao","CUW","CW","90","0","0","","","","Third-round group match from standings matrix; exact match date available in source page.","","","FIFA / Wikipedia / Reuters","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_%E2%80%93_CONCACAF_third_round","",""
"CONCACAF_R3_B_079","CONCACAF_R3","CONCACAF","CONCACAF_R3_GB","","79","","CUW","Curaçao","CUW","CW","90","BER","Bermuda","BER","BM","171","3","2","","","CUW","Third-round group match from standings matrix; exact match date available in source page.","","","FIFA / Wikipedia / Reuters","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_%E2%80%93_CONCACAF_third_round","",""
"CONCACAF_R3_B_080","CONCACAF_R3","CONCACAF","CONCACAF_R3_GB","","80","","JAM","Jamaica","JAM","JM","55","TRI","Trinidad and Tobago","TRI","TT","96","2","0","","","JAM","Third-round group match from standings matrix; exact match date available in source page.","","","FIFA / Wikipedia / Reuters","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_%E2%80%93_CONCACAF_third_round","",""
"CONCACAF_R3_B_081","CONCACAF_R3","CONCACAF","CONCACAF_R3_GB","","81","","BER","Bermuda","BER","BM","171","TRI","Trinidad and Tobago","TRI","TT","96","0","3","","","TRI","Third-round group match from standings matrix; exact match date available in source page.","","","FIFA / Wikipedia / Reuters","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_%E2%80%93_CONCACAF_third_round","",""
"CONCACAF_R3_B_082","CONCACAF_R3","CONCACAF","CONCACAF_R3_GB","","82","","JAM","Jamaica","JAM","JM","55","CUW","Curaçao","CUW","CW","90","0","0","","","","Third-round group match from standings matrix; exact match date available in source page.","","","FIFA / Wikipedia / Reuters","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_%E2%80%93_CONCACAF_third_round","",""
"CONCACAF_R3_B_083","CONCACAF_R3","CONCACAF","CONCACAF_R3_GB","","83","","CUW","Curaçao","CUW","CW","90","TRI","Trinidad and Tobago","TRI","TT","96","1","1","","","","Third-round group match from standings matrix; exact match date available in source page.","","","FIFA / Wikipedia / Reuters","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_%E2%80%93_CONCACAF_third_round","",""
"CONCACAF_R3_B_084","CONCACAF_R3","CONCACAF","CONCACAF_R3_GB","","84","","JAM","Jamaica","JAM","JM","55","BER","Bermuda","BER","BM","171","4","0","","","JAM","Third-round group match from standings matrix; exact match date available in source page.","","","FIFA / Wikipedia / Reuters","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_%E2%80%93_CONCACAF_third_round","",""
"CONCACAF_R3_B_085","CONCACAF_R3","CONCACAF","CONCACAF_R3_GB","","85","","BER","Bermuda","BER","BM","171","CUW","Curaçao","CUW","CW","90","0","7","","","CUW","Third-round group match from standings matrix; exact match date available in source page.","","","FIFA / Wikipedia / Reuters","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_%E2%80%93_CONCACAF_third_round","",""
"CONCACAF_R3_B_086","CONCACAF_R3","CONCACAF","CONCACAF_R3_GB","","86","","TRI","Trinidad and Tobago","TRI","TT","96","JAM","Jamaica","JAM","JM","55","1","1","","","","Third-round group match from standings matrix; exact match date available in source page.","","","FIFA / Wikipedia / Reuters","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_%E2%80%93_CONCACAF_third_round","",""
"CONCACAF_R3_B_087","CONCACAF_R3","CONCACAF","CONCACAF_R3_GB","","87","","JAM","Jamaica","JAM","JM","55","CUW","Curaçao","CUW","CW","90","0","0","","","","Third-round group match from standings matrix; exact match date available in source page.","","","FIFA / Wikipedia / Reuters","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_%E2%80%93_CONCACAF_third_round","",""
"CONCACAF_R3_B_088","CONCACAF_R3","CONCACAF","CONCACAF_R3_GB","","88","","TRI","Trinidad and Tobago","TRI","TT","96","BER","Bermuda","BER","BM","171","2","2","","","","Third-round group match from standings matrix; exact match date available in source page.","","","FIFA / Wikipedia / Reuters","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_%E2%80%93_CONCACAF_third_round","",""
"CONCACAF_R3_C_089","CONCACAF_R3","CONCACAF","CONCACAF_R3_GC","","89","","HAI","Haiti","HAI","HT","89","HON","Honduras","HON","HN","76","0","0","","","","Third-round group match from standings matrix; exact match date available in source page.","","","FIFA / Wikipedia / Reuters","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_%E2%80%93_CONCACAF_third_round","",""
"CONCACAF_R3_C_090","CONCACAF_R3","CONCACAF","CONCACAF_R3_GC","","90","","NCA","Nicaragua","NCA","NI","134","CRC","Costa Rica","CRC","CR","52","1","1","","","","Third-round group match from standings matrix; exact match date available in source page.","","","FIFA / Wikipedia / Reuters","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_%E2%80%93_CONCACAF_third_round","",""
"CONCACAF_R3_C_091","CONCACAF_R3","CONCACAF","CONCACAF_R3_GC","","91","","CRC","Costa Rica","CRC","CR","52","HAI","Haiti","HAI","HT","89","3","3","","","","Third-round group match from standings matrix; exact match date available in source page.","","","FIFA / Wikipedia / Reuters","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_%E2%80%93_CONCACAF_third_round","",""
"CONCACAF_R3_C_092","CONCACAF_R3","CONCACAF","CONCACAF_R3_GC","","92","","HON","Honduras","HON","HN","76","NCA","Nicaragua","NCA","NI","134","2","0","","","HON","Third-round group match from standings matrix; exact match date available in source page.","","","FIFA / Wikipedia / Reuters","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_%E2%80%93_CONCACAF_third_round","",""
"CONCACAF_R3_C_093","CONCACAF_R3","CONCACAF","CONCACAF_R3_GC","","93","","NCA","Nicaragua","NCA","NI","134","HAI","Haiti","HAI","HT","89","0","3","","","HAI","Third-round group match from standings matrix; exact match date available in source page.","","","FIFA / Wikipedia / Reuters","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_%E2%80%93_CONCACAF_third_round","",""
"CONCACAF_R3_C_094","CONCACAF_R3","CONCACAF","CONCACAF_R3_GC","","94","","HON","Honduras","HON","HN","76","CRC","Costa Rica","CRC","CR","52","0","0","","","","Third-round group match from standings matrix; exact match date available in source page.","","","FIFA / Wikipedia / Reuters","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_%E2%80%93_CONCACAF_third_round","",""
"CONCACAF_R3_C_095","CONCACAF_R3","CONCACAF","CONCACAF_R3_GC","","95","","HAI","Haiti","HAI","HT","89","CRC","Costa Rica","CRC","CR","52","1","0","","","HAI","Third-round group match from standings matrix; exact match date available in source page.","","","FIFA / Wikipedia / Reuters","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_%E2%80%93_CONCACAF_third_round","",""
"CONCACAF_R3_C_096","CONCACAF_R3","CONCACAF","CONCACAF_R3_GC","","96","","NCA","Nicaragua","NCA","NI","134","HON","Honduras","HON","HN","76","2","0","","","NCA","Third-round group match from standings matrix; exact match date available in source page.","","","FIFA / Wikipedia / Reuters","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_%E2%80%93_CONCACAF_third_round","",""
"CONCACAF_R3_C_097","CONCACAF_R3","CONCACAF","CONCACAF_R3_GC","","97","","CRC","Costa Rica","CRC","CR","52","NCA","Nicaragua","NCA","NI","134","4","1","","","CRC","Third-round group match from standings matrix; exact match date available in source page.","","","FIFA / Wikipedia / Reuters","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_%E2%80%93_CONCACAF_third_round","",""
"CONCACAF_R3_C_098","CONCACAF_R3","CONCACAF","CONCACAF_R3_GC","","98","","HON","Honduras","HON","HN","76","HAI","Haiti","HAI","HT","89","3","0","","","HON","Third-round group match from standings matrix; exact match date available in source page.","","","FIFA / Wikipedia / Reuters","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_%E2%80%93_CONCACAF_third_round","",""
"CONCACAF_R3_C_099","CONCACAF_R3","CONCACAF","CONCACAF_R3_GC","","99","","HAI","Haiti","HAI","HT","89","NCA","Nicaragua","NCA","NI","134","2","0","","","HAI","Third-round group match from standings matrix; exact match date available in source page.","","","FIFA / Wikipedia / Reuters","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_%E2%80%93_CONCACAF_third_round","",""
"CONCACAF_R3_C_100","CONCACAF_R3","CONCACAF","CONCACAF_R3_GC","","100","","CRC","Costa Rica","CRC","CR","52","HON","Honduras","HON","HN","76","0","0","","","","Third-round group match from standings matrix; exact match date available in source page.","","","FIFA / Wikipedia / Reuters","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_%E2%80%93_CONCACAF_third_round","",""
"CONCACAF_ICPO__101","CONCACAF_ICPO","CONCACAF","","","101","2026-03-26","BOL","BOL","BOL","","","SUR","Suriname","SUR","SR","143","2","1","","","BOL","Inter-confederation playoff semifinal; Suriname eliminated.","","","FIFA / Wikipedia / Reuters","https://www.reuters.com/sports/soccer/bolivia-rally-beat-suriname-reach-world-cup-playoff-final-2026-03-27/","",""
"CONCACAF_ICPO__102","CONCACAF_ICPO","CONCACAF","","","102","2026-03-26","JAM","Jamaica","JAM","JM","55","NCL","New Caledonia","NCL","","","1","0","","","JAM","Inter-confederation playoff semifinal; Jamaica advanced.","","","FIFA / Wikipedia / Reuters","https://www.reuters.com/sports/soccer/jamaica-reach-world-cup-playoff-final-with-1-0-win-over-new-caledonia-2026-03-27/","",""
"CONCACAF_ICPO__103","CONCACAF_ICPO","CONCACAF","","","103","2026-03-31","COD","DR Congo","COD","","","JAM","Jamaica","JAM","JM","55","1","0","yes","","COD","Inter-confederation playoff final after extra time; Jamaica eliminated.","","","FIFA / Wikipedia / Reuters","https://www.reuters.com/sports/soccer/dr-congo-score-extra-time-winner-qualify-world-cup-2026-03-31/","",""
"CONMEBOL_M001","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","1","","ARG","Argentina","ARG","AR","1","ECU","Ecuador","ECU","EC","40","1","0","FALSE","","ARG","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M002","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","2","","ARG","Argentina","ARG","AR","1","COL","Colombia","COL","CO","17","1","1","FALSE","","","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M003","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","3","","ARG","Argentina","ARG","AR","1","URU","Uruguay","URU","UY","16","0","2","FALSE","","URU","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M004","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","4","","ARG","Argentina","ARG","AR","1","BRA","Brazil","BRA","BR","3","4","1","FALSE","","ARG","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M005","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","5","","ARG","Argentina","ARG","AR","1","PAR","Paraguay","PAR","PY","49","1","0","FALSE","","ARG","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M006","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","6","","ARG","Argentina","ARG","AR","1","BOL","Bolivia","BOL","BO","83","6","0","FALSE","","ARG","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M007","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","7","","ARG","Argentina","ARG","AR","1","VEN","Venezuela","VEN","VE","57","3","0","FALSE","","ARG","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M008","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","8","","ARG","Argentina","ARG","AR","1","PER","Peru","PER","PE","21","1","0","FALSE","","ARG","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M009","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","9","","ARG","Argentina","ARG","AR","1","CHI","Chile","CHI","CL","32","3","0","FALSE","","ARG","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M010","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","10","","ECU","Ecuador","ECU","EC","40","ARG","Argentina","ARG","AR","1","1","0","FALSE","","ECU","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M011","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","11","","ECU","Ecuador","ECU","EC","40","COL","Colombia","COL","CO","17","0","0","FALSE","","","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M012","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","12","","ECU","Ecuador","ECU","EC","40","URU","Uruguay","URU","UY","16","2","1","FALSE","","ECU","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M013","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","13","","ECU","Ecuador","ECU","EC","40","BRA","Brazil","BRA","BR","3","0","0","FALSE","","","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M014","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","14","","ECU","Ecuador","ECU","EC","40","PAR","Paraguay","PAR","PY","49","0","0","FALSE","","","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M015","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","15","","ECU","Ecuador","ECU","EC","40","BOL","Bolivia","BOL","BO","83","4","0","FALSE","","ECU","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M016","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","16","","ECU","Ecuador","ECU","EC","40","VEN","Venezuela","VEN","VE","57","2","1","FALSE","","ECU","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M017","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","17","","ECU","Ecuador","ECU","EC","40","PER","Peru","PER","PE","21","1","0","FALSE","","ECU","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M018","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","18","","ECU","Ecuador","ECU","EC","40","CHI","Chile","CHI","CL","32","1","0","FALSE","","ECU","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M019","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","19","","COL","Colombia","COL","CO","17","ARG","Argentina","ARG","AR","1","2","1","FALSE","","COL","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M020","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","20","","COL","Colombia","COL","CO","17","ECU","Ecuador","ECU","EC","40","0","1","FALSE","","ECU","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M021","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","21","","COL","Colombia","COL","CO","17","URU","Uruguay","URU","UY","16","2","2","FALSE","","","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M022","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","22","","COL","Colombia","COL","CO","17","BRA","Brazil","BRA","BR","3","2","1","FALSE","","COL","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M023","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","23","","COL","Colombia","COL","CO","17","PAR","Paraguay","PAR","PY","49","2","2","FALSE","","","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M024","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","24","","COL","Colombia","COL","CO","17","BOL","Bolivia","BOL","BO","83","3","0","FALSE","","COL","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M025","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","25","","COL","Colombia","COL","CO","17","VEN","Venezuela","VEN","VE","57","1","0","FALSE","","COL","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M026","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","26","","COL","Colombia","COL","CO","17","PER","Peru","PER","PE","21","0","0","FALSE","","","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M027","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","27","","COL","Colombia","COL","CO","17","CHI","Chile","CHI","CL","32","4","0","FALSE","","COL","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M028","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","28","","URU","Uruguay","URU","UY","16","ARG","Argentina","ARG","AR","1","0","1","FALSE","","ARG","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M029","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","29","","URU","Uruguay","URU","UY","16","ECU","Ecuador","ECU","EC","40","0","0","FALSE","","","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M030","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","30","","URU","Uruguay","URU","UY","16","COL","Colombia","COL","CO","17","3","2","FALSE","","URU","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M031","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","31","","URU","Uruguay","URU","UY","16","BRA","Brazil","BRA","BR","3","2","0","FALSE","","URU","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M032","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","32","","URU","Uruguay","URU","UY","16","PAR","Paraguay","PAR","PY","49","0","0","FALSE","","","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M033","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","33","","URU","Uruguay","URU","UY","16","BOL","Bolivia","BOL","BO","83","3","0","FALSE","","URU","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M034","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","34","","URU","Uruguay","URU","UY","16","VEN","Venezuela","VEN","VE","57","2","0","FALSE","","URU","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M035","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","35","","URU","Uruguay","URU","UY","16","PER","Peru","PER","PE","21","3","0","FALSE","","URU","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M036","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","36","","URU","Uruguay","URU","UY","16","CHI","Chile","CHI","CL","32","3","1","FALSE","","URU","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M037","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","37","","BRA","Brazil","BRA","BR","3","ARG","Argentina","ARG","AR","1","0","1","FALSE","","ARG","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M038","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","38","","BRA","Brazil","BRA","BR","3","ECU","Ecuador","ECU","EC","40","1","0","FALSE","","BRA","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M039","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","39","","BRA","Brazil","BRA","BR","3","COL","Colombia","COL","CO","17","2","1","FALSE","","BRA","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M040","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","40","","BRA","Brazil","BRA","BR","3","URU","Uruguay","URU","UY","16","1","1","FALSE","","","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M041","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","41","","BRA","Brazil","BRA","BR","3","PAR","Paraguay","PAR","PY","49","1","0","FALSE","","BRA","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M042","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","42","","BRA","Brazil","BRA","BR","3","BOL","Bolivia","BOL","BO","83","5","1","FALSE","","BRA","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M043","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","43","","BRA","Brazil","BRA","BR","3","VEN","Venezuela","VEN","VE","57","1","1","FALSE","","","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M044","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","44","","BRA","Brazil","BRA","BR","3","PER","Peru","PER","PE","21","4","0","FALSE","","BRA","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M045","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","45","","BRA","Brazil","BRA","BR","3","CHI","Chile","CHI","CL","32","3","0","FALSE","","BRA","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M046","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","46","","PAR","Paraguay","PAR","PY","49","ARG","Argentina","ARG","AR","1","2","1","FALSE","","PAR","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M047","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","47","","PAR","Paraguay","PAR","PY","49","ECU","Ecuador","ECU","EC","40","0","0","FALSE","","","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
